"ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","query_id","query_symbol_count","query_mapped_symbol_count","query_entrez_count","background_symbol_count","background_mapped_symbol_count","background_entrez_count","clusterprofiler_pool","multiple_testing_scope"
"BP","GO:0044057","regulation of system process","44/291","81/1569",9.55308587293268e-14,3.1783116699247e-10,2.33497530494207e-10,"Celf4/Pmch/Chrnb2/Apoa1/Apoa2/Apoe/Avp/Csrp3/Myh7/Grik2/Htr2c/Igf1/Igfbp5/Smad7/Mef2c/Mybpc3/Myh6/Myl4/Myl3/Myl2/Pln/Reln/Sema3a/Slc4a3/Slc8a1/Slc9a1/Spp1/Nrg1/Tac1/Tnnc1/Tnnc2/Tnni1/Tnni3/Tnnt1/Tnnt2/Ncmap/Nppa/Kcne2/Abat/Shisa6/Cacng4/Sln/Cntnap2/Atp2b1",44,"s10_phase_2",299,292,292,2000,1725,1725,TRUE,"one BH family across pooled BP+MF+CC terms per query"
"BP","GO:0003008","system process","80/291","209/1569",2.8151174428332e-13,4.68294786615302e-10,3.44036984329404e-10,"Celf4/Npy/Pmch/Chrnb2/Actc1/Actn2/Acta2/Apoa1/Apoa2/Apoe/Avp/Clcn1/Cnr1/Col14a1/Col2a1/Csrp3/Myh7/Fgf14/Gabra1/Gpx1/Grik2/Hoxa5/Htr2c/Igf1/Igfbp5/Lamb2/Smad7/Mef2c/Mybpc3/Myh6/Myl4/Myl3/Myl1/Myl2/Ncf2/Nrxn3/Penk/Pln/Pmp22/Rbp4/Reln/Scn3a/Cxcl12/Sema3a/Sh3gl2/Slc4a3/Slc8a1/Slc9a1/Spp1/Nrg1/Tac1/Tac2/Tbr1/Spns2/Stac2/Tnnc1/Tnnc2/Tnni1/Tnni3/Tnnt1/Tnnt2/Tpm2/Adgrf5/Ncmap/Nppa/Clstn3/Kcne2/Abat/Shisa6/Postn/Pla2g6/Rcan2/Cacng4/Camk2n1/Sln/Cntnap2/Atp2b1/Pomgnt1/C1qtnf3/Csmd1",80,"s10_phase_2",299,292,292,2000,1725,1725,TRUE,"one BH family across pooled BP+MF+CC terms per query"
"BP","GO:0048731","system development","122/291","394/1569",1.60523089307962e-12,1.78020106042529e-09,1.3078407486775e-09,"Rtn1/Ankrd1/Celf4/Chrnb2/Actc1/Actn2/Acan/Apoa1/Apoe/Atrn/Barx1/Bsg/Cbln2/Cdk5r1/Clu/Cnr1/Col14a1/Col2a1/Col9a1/Col9a3/Crmp1/Csrp3/Dcx/Dvl2/Efna3/Ephb3/Myh7/Gabra1/Gap43/Gpx1/Hoxa5/Hoxb9/Hspb1/Elavl3/Igf1/Igfbp5/Kif3a/Lamb2/Cnmd/Lgals3/Lst1/Smad7/Matn1/Mef2c/Map2/Mybpc3/Myh6/Myl3/Myl2/Nnat/Nrp2/Nrxn3/Pcp4/Pik3r2/Prkcb/Pln/Plxna2/Pmp22/Ptprd/Rbp4/Reln/S100a8/Stmn2/Cxcl12/Sema3a/Sh3gl2/Ski/Slc8a1/Slc9a1/Spp1/Nrg1/N4bp3/Tbr1/Lrrtm3/Spns2/Phactr1/Tnnc1/Tnni1/Tnni3/Tnnt2/Nrros/Lemd2/Adgrf5/Ina/Ncmap/Cytl1/Fbxw8/Cyp26b1/Clstn3/Gdpd5/Armc5/Csgalnact1/Ntm/Ppp2r3a/Pcyt1b/Tenm2/Pacsin1/Lrrc4c/Nav3/Megf8/Wfikkn2/Slc39a1/Miat/Taok3/Trim67/Taok2/Otulin/Postn/Astn2/Cdon/Ctsz/Cul7/Cntnap2/Tbc1d20/Smarcc2/Pomgnt1/Synpo2l/Pxdn/Jmjd8/Mdga1/Nckipsd/Csmd1",122,"s10_phase_2",299,292,292,2000,1725,1725,TRUE,"one BH family across pooled BP+MF+CC terms per query"
"BP","GO:0032879","regulation of localization","75/291","201/1569",9.64934279269794e-12,6.76318734880045e-09,4.96863652220735e-09,"Ankrd1/Npy/Chrnb2/Actn2/Apoa1/Apoa2/Apoc2/Apoe/Avp/Bsg/Cdk5r1/Clcn1/Clu/Cnn2/Cnr1/Dnajc5/Csrp3/Dcx/Fgf14/Gp1bb/Htr2c/Igf1/Kif3a/Lgals3/Lpl/Mef2c/Cd200/Map2/Nnat/Pcp4/Pik3r2/Prkcb/Pln/Rab12/Rbp4/Reln/S100a8/Scn3a/Cxcl12/Sh3gl2/Slc8a1/Slc9a1/Spp1/Sirt7/Stx4a/Nrg1/Tac1/Cracr2b/Stac2/Tnnc1/Tnnt2/Nppa/Tardbp/Clstn3/Pacsin1/Kcne2/Ehd2/Abat/Shisa6/Siah3/Lats2/Acaa2/Pla2g6/Akap8l/Cacng4/Tyk2/Astn2/Rhog/Camk2n1/Sln/Tbc1d20/Atp2b1/Wnk2/C1qtnf3/Pid1",75,"s10_phase_2",299,292,292,2000,1725,1725,TRUE,"one BH family across pooled BP+MF+CC terms per query"
"BP","GO:0065008","regulation of biological quality","95/291","283/1569",1.01640927995198e-11,6.76318734880045e-09,4.96863652220735e-09,"Celf4/Npy/Pmch/Chrnb2/Actn2/Acta2/Apoa1/Apoa2/Apoe/Avp/Serping1/Cbln2/Cdk5r1/Clcn1/Clu/Cnr1/Csrp3/Dcx/Ephb3/Eya2/Myh7/Fgf14/Gabra1/Gp1bb/Gpx1/Grik2/Htr2c/Igf1/Kif3a/Lst1/Smad7/Mef2c/Map2/Mybpc3/Myh6/Myl4/Myl3/Myl2/Ncf2/Nnat/Nrp2/Nrxn3/Penk/Pik3r2/Prkcb/Pln/Plxna2/Pmp22/Srgn/Tmsb10/Ptprd/Rbp4/Reln/Scn3a/Cxcl12/Sema3a/Sh3gl2/Slc4a3/Slc8a1/Slc9a1/Sst/Spp1/Stx4a/Nrg1/Tac1/Tac2/Lrrtm3/Tnnc1/Tnni3/Tnnt2/Nppa/Tardbp/Cyp26b1/Clstn3/Pacsin1/Kcne2/Abat/Megf8/Shisa6/Siah3/Taok2/Postn/Acaa2/Pla2g6/Cacng4/Rhog/Mllt11/Camk2n1/Cntnap2/Tbc1d20/Atp2b1/F13a1/Mdga1/C1qtnf3/Pid1",95,"s10_phase_2",299,292,292,2000,1725,1725,TRUE,"one BH family across pooled BP+MF+CC terms per query"
"BP","GO:0010646","regulation of cell communication","97/291","301/1569",9.32379529441435e-11,4.31534719015385e-08,3.1703086945841e-08,"Ankrd1/Celf4/Npy/Pmch/Chrnb2/Acta2/Apoa1/Apoe/Araf/Avp/Barx1/Car8/Cbln2/Cdk5r1/Clu/Cnr1/Col2a1/Dvl2/Eya2/Fgf14/Gpx1/Grik2/Hic1/Hspb1/Htr2c/Igf1/Igfbp5/Lamb2/Cnmd/Lgals3/Smad7/Mef2c/Nnat/Nrxn3/Penk/Pik3r2/Prkcb/Pmp22/Srgn/Ptprd/Rbp4/Reln/S100a4/S100a8/Ccl9/Cxcl12/Ski/Slc9a1/Spp1/Stx4a/Nrg1/Tac1/Lrrc14/Nrros/Lemd2/Ina/Nppa/Tardbp/Lrch4/Cyp26b1/Clstn3/Gdpd5/Ppp2r3a/Lrrc4c/Map3k11/Abat/Megf8/Wfikkn2/Taok3/Trim67/Shisa6/Taok2/Otulin/Lats2/Postn/Acaa2/Pla2g6/Gria3/Rasa4/Cacng4/Tyk2/Tnip1/Cdon/Dact3/Slc15a3/Camk2n1/Aspn/Cntnap2/Synpo2l/Enho/Ifi35/Ulk3/Jmjd8/Usp20/Wnk2/C1qtnf3/Pid1",97,"s10_phase_2",299,292,292,2000,1725,1725,TRUE,"one BH family across pooled BP+MF+CC terms per query"
"BP","GO:0023051","regulation of signaling","97/291","301/1569",9.32379529441435e-11,4.31534719015385e-08,3.1703086945841e-08,"Ankrd1/Celf4/Npy/Pmch/Chrnb2/Acta2/Apoa1/Apoe/Araf/Avp/Barx1/Car8/Cbln2/Cdk5r1/Clu/Cnr1/Col2a1/Dvl2/Eya2/Fgf14/Gpx1/Grik2/Hic1/Hspb1/Htr2c/Igf1/Igfbp5/Lamb2/Cnmd/Lgals3/Smad7/Mef2c/Nnat/Nrxn3/Penk/Pik3r2/Prkcb/Pmp22/Srgn/Ptprd/Rbp4/Reln/S100a4/S100a8/Ccl9/Cxcl12/Ski/Slc9a1/Spp1/Stx4a/Nrg1/Tac1/Lrrc14/Nrros/Lemd2/Ina/Nppa/Tardbp/Lrch4/Cyp26b1/Clstn3/Gdpd5/Ppp2r3a/Lrrc4c/Map3k11/Abat/Megf8/Wfikkn2/Taok3/Trim67/Shisa6/Taok2/Otulin/Lats2/Postn/Acaa2/Pla2g6/Gria3/Rasa4/Cacng4/Tyk2/Tnip1/Cdon/Dact3/Slc15a3/Camk2n1/Aspn/Cntnap2/Synpo2l/Enho/Ifi35/Ulk3/Jmjd8/Usp20/Wnk2/C1qtnf3/Pid1",97,"s10_phase_2",299,292,292,2000,1725,1725,TRUE,"one BH family across pooled BP+MF+CC terms per query"
"BP","GO:0023052","signaling","132/291","462/1569",1.10773057439144e-10,4.31534719015385e-08,3.1703086945841e-08,"Ankrd1/Celf4/Npy/Pmch/Chrnb2/Actn2/Acta2/Apoa1/Apoe/Araf/Avp/Barx1/Car8/Cbln2/Cdk5r1/Clu/Cnr1/Col2a1/Crmp1/Csf2ra/Csrp3/Dcx/Dvl2/Efna3/Ephb3/Eya2/Fgf14/Gabra1/Gpx1/Grik2/Gzma/Hic1/Hoxa5/Hspb1/Htr2c/Igf1/Igfbp5/Kif3a/Lamb2/Arhgef1/Cnmd/Lgals3/Lpl/Smad7/Mef2c/Nnat/Nrp2/Nrxn3/Pcp4/Penk/Pik3r2/Prkcb/Pln/Plxna2/Pmp22/Srgn/Ptprd/Rab12/Rbp4/Reln/S100a4/S100a8/Ccl9/Cxcl12/Sema3a/Ski/Slc8a1/Slc9a1/Spp1/Stx4a/Nrg1/Tac1/Tac2/Spns2/Tnni3/Lrrc14/Nrros/Lemd2/Adgrf5/Ina/Nppa/Tardbp/Lrch4/Cyp26b1/Clstn3/Gdpd5/Ppp2r3a/Tenm2/Pacsin1/Lrrc4c/Esrrg/Map3k11/Abat/Megf8/Wfikkn2/Olfml2b/Taok3/Trim67/Shisa6/Taok2/Otulin/Lats2/Postn/Acaa2/Pla2g6/Gria3/Rcan2/Rasa4/Cacng4/Mast3/Tyk2/Rhog/Pf4/Mllt11/Tnip1/Cdon/Dact3/Slc15a3/Camk2n1/Aspn/Cntnap2/Synpo2l/Enho/Ifi35/Ulk3/Jmjd8/Usp20/Wnk2/Mib2/Ifi27l2a/C1qtnf3/Pid1",132,"s10_phase_2",299,292,292,2000,1725,1725,TRUE,"one BH family across pooled BP+MF+CC terms per query"
"BP","GO:0009653","anatomical structure morphogenesis","97/291","302/1569",1.16736172862593e-10,4.31534719015385e-08,3.1703086945841e-08,"Ankrd1/Chrnb2/Actc1/Actn2/Acan/Apoa1/Apoe/Bsg/Cdk5r1/Clu/Col2a1/Col9a1/Csrp3/Dcx/Dvl2/Efna3/Ephb3/Myh7/Gap43/Gpx1/Hoxa5/Hoxb9/Hspb1/Igf1/Igfbp5/Kif3a/Lamb2/Cnmd/Lgals3/Lst1/Smad7/Matn1/Mef2c/Map2/Mybpc3/Myh6/Myl3/Myl2/Nrp2/Nrxn3/Pik3r2/Prkcb/Pln/Plxna2/Pmp22/Ptprd/Rbp4/Reln/Cxcl12/Sema3a/Sh3gl2/Ski/Slc8a1/Nrg1/Tbr1/Sbno2/Phactr1/Tnnc1/Tnni1/Tnni3/Tnnt1/Tnnt2/Lemd2/Adgrf5/Ncmap/Fbxw8/Cyp26b1/Clstn3/Armc5/Csgalnact1/Ppp2r3a/Tenm2/Pacsin1/Lrrc4c/Ehd2/Megf8/Slc39a1/Miat/Taok3/Taok2/Otulin/Lats2/Postn/Astn2/Rhog/Cdon/Ctsz/Cul7/Aspn/Cntnap2/Tbc1d20/Synpo2l/Pxdn/Jmjd8/Csmd1/Pid1/Myl9",97,"s10_phase_2",299,292,292,2000,1725,1725,TRUE,"one BH family across pooled BP+MF+CC terms per query"
"BP","GO:0007154","cell communication","134/291","473/1569",1.4264677007077e-10,4.52142012786764e-08,3.32170203499555e-08,"Ankrd1/Celf4/Npy/Pmch/Chrnb2/Actn2/Acta2/Apoa1/Apoe/Araf/Avp/Barx1/Car8/Cbln2/Cdk5r1/Clcn1/Clu/Cnr1/Col2a1/Crmp1/Csf2ra/Csrp3/Dcx/Dvl2/Efna3/Ephb3/Eya2/Fgf14/Gabra1/Gpx1/Grik2/Gzma/Hic1/Hoxa5/Hspb1/Htr2c/Igf1/Igfbp5/Kif3a/Lamb2/Arhgef1/Cnmd/Lgals3/Lpl/Smad7/Mef2c/Nnat/Nrp2/Nrxn3/Pcp4/Penk/Pik3r2/Prkcb/Pln/Plxna2/Pmp22/Srgn/Ptprd/Rab12/Rbp4/Reln/S100a4/S100a8/Scn3a/Ccl9/Cxcl12/Sema3a/Ski/Slc8a1/Slc9a1/Spp1/Stx4a/Nrg1/Tac1/Tac2/Spns2/Tnni3/Lrrc14/Nrros/Lemd2/Adgrf5/Ina/Nppa/Tardbp/Lrch4/Cyp26b1/Clstn3/Gdpd5/Ppp2r3a/Tenm2/Pacsin1/Lrrc4c/Esrrg/Map3k11/Abat/Megf8/Wfikkn2/Olfml2b/Taok3/Trim67/Shisa6/Taok2/Otulin/Lats2/Postn/Acaa2/Pla2g6/Gria3/Rcan2/Rasa4/Cacng4/Mast3/Tyk2/Rhog/Pf4/Mllt11/Tnip1/Cdon/Dact3/Slc15a3/Camk2n1/Aspn/Cntnap2/Synpo2l/Enho/Ifi35/Ulk3/Jmjd8/Usp20/Wnk2/Mib2/Ifi27l2a/C1qtnf3/Pid1",134,"s10_phase_2",299,292,292,2000,1725,1725,TRUE,"one BH family across pooled BP+MF+CC terms per query"
